County_Name,State_FIPS,County_FIPS,Year,Tree_Loss_Hectares,Carbon_Emissions_Mg_CO2e,Tree_Cover_Extent_Ha
Pickens,45,077,2013,779.97457,282881.55425,74390.69
Pickens,45,077,2014,720.78161,260969.01344,74390.69
Pickens,45,077,2015,930.61489,314820.19439,74390.69
Pickens,45,077,2016,1263.75574,409610.59146,74390.69
Pickens,45,077,2017,1597.76389,544121.1034,74390.69
Pickens,45,077,2018,1289.29385,436977.1839,74390.69
Pickens,45,077,2019,1059.43656,367200.40993,74390.69
Pickens,45,077,2020,1054.5941,403585.54503,74390.69
Randolph,54,083,2010,573.41669,0.0,215380.95
Randolph,54,083,2011,268.82054,0.0,215380.95
Randolph,54,083,2012,650.77665,0.0,215380.95
Randolph,54,083,2013,643.4554,0.0,215380.95
Randolph,54,083,2014,1439.55813,0.0,215380.95
Randolph,54,083,2015,797.39453,0.0,215380.95
Randolph,54,083,2016,1023.776,0.0,215380.95
Randolph,54,083,2017,1616.92432,0.0,215380.95
Randolph,54,083,2018,789.3441,0.0,215380.95
Randolph,54,083,2019,958.5577,0.0,215380.95
Randolph,54,083,2020,668.64756,0.0,215380.95
Shelby,48,419,2010,3678.23734,0.0,101721.85
Shelby,48,419,2011,2807.40029,0.0,101721.85
Shelby,48,419,2012,3786.23949,0.0,101721.85
Shelby,48,419,2013,5298.99099,0.0,101721.85
Shelby,48,419,2014,4169.52583,0.0,101721.85
Shelby,48,419,2015,4704.74962,0.0,101721.85
Shelby,48,419,2016,5435.71503,0.0,101721.85
Shelby,48,419,2017,5472.30592,0.0,101721.85
Shelby,48,419,2018,4153.85338,0.0,101721.85
Shelby,48,419,2019,3212.71985,0.0,101721.85
Shelby,48,419,2020,3317.70555,0.0,101721.85
Russell,51,167,2010,439.11819,0.0,88234.94
Russell,51,167,2011,370.16779,0.0,88234.94
Russell,51,167,2012,547.6455,0.0,88234.94
Russell,51,167,2013,588.21183,0.0,88234.94
Russell,51,167,2014,857.70586,0.0,88234.94
Russell,51,167,2015,681.03206,0.0,88234.94
Russell,51,167,2016,820.72618,0.0,88234.94
Russell,51,167,2017,1016.07534,0.0,88234.94
Russell,51,167,2018,715.84737,0.0,88234.94
Russell,51,167,2019,469.97581,0.0,88234.94
Russell,51,167,2020,369.98227,0.0,88234.94
Lawrence,47,099,2010,994.98877,348426.23886000004,63127.7
Lawrence,47,099,2011,947.11624,336815.68933,63127.7
Lawrence,47,099,2012,833.79146,299184.73498,63127.7
Lawrence,47,099,2013,815.76347,299711.41072,63127.7
Lawrence,47,099,2014,746.28988,251265.03654,63127.7
Lawrence,47,099,2015,815.2599700000001,273232.93958,63127.7
Lawrence,47,099,2016,1021.27529,323244.88844,63127.7
Lawrence,47,099,2017,724.0786800000001,214981.34729,63127.7
Lawrence,47,099,2018,769.5908400000001,244177.14323,63127.7
Lawrence,47,099,2019,750.10077,251063.57683,63127.7
Lawrence,47,099,2020,753.44645,252993.18909,63127.7
Talladega,01,121,2010,0.0,1949445.87519,143573.39
Talladega,01,121,2011,0.0,1058402.6058,143573.39
Talladega,01,121,2012,0.0,1313505.95231,143573.39
Talladega,01,121,2013,0.0,1133978.17293,143573.39
Talladega,01,121,2014,0.0,1609643.06715,143573.39
Talladega,01,121,2015,0.0,1588730.9383800002,143573.39
Talladega,01,121,2016,0.0,1924710.80615,143573.39
Talladega,01,121,2017,0.0,2331101.44475,143573.39
Talladega,01,121,2018,0.0,1819275.6498,143573.39
Talladega,01,121,2019,0.0,1989800.7801,143573.39
Talladega,01,121,2020,0.0,1657748.50604,143573.39
Tallapoosa,01,123,2010,0.0,1671934.73015,88378.87
Tallapoosa,01,123,2011,0.0,1670531.97156,88378.87
Tallapoosa,01,123,2012,0.0,1423699.59565,88378.87
Tallapoosa,01,123,2013,0.0,1449007.20616,88378.87
Tallapoosa,01,123,2014,0.0,1787343.17247,88378.87
Tallapoosa,01,123,2015,0.0,1613634.3188800002,88378.87
Tallapoosa,01,123,2016,0.0,1907226.96158,88378.87
Tallapoosa,01,123,2017,0.0,1987218.95473,88378.87
Tallapoosa,01,123,2018,0.0,1660756.18021,88378.87
Tallapoosa,01,123,2019,0.0,1426188.55132,88378.87
Tallapoosa,01,123,2020,0.0,1424889.09251,88378.87
Walker,48,471,2010,2444.42394,0.0,103599.34
Walker,48,471,2011,4807.73466,0.0,103599.34
Walker,48,471,2012,5804.80931,0.0,103599.34
Walker,48,471,2013,3459.23587,0.0,103599.34
Walker,48,471,2014,2576.15816,0.0,103599.34
Walker,48,471,2015,1762.30237,0.0,103599.34
Walker,48,471,2016,3021.25112,0.0,103599.34
Walker,48,471,2017,2324.04954,0.0,103599.34
Walker,48,471,2018,1793.52531,0.0,103599.34
Walker,48,471,2019,1881.14884,0.0,103599.34
Walker,48,471,2020,2655.07912,0.0,103599.34
Sumter,45,085,2010,4351.8571600000005,1810070.17675,133408.35
Sumter,45,085,2011,3635.4957,1573306.87208,133408.35
Sumter,45,085,2012,4592.41792,1934903.90422,133408.35
Sumter,45,085,2013,4557.01388,1622465.51662,133408.35
Sumter,45,085,2014,5876.228730000001,2252779.21716,133408.35
Sumter,45,085,2015,5221.97582,2045010.08864,133408.35
Sumter,45,085,2016,4991.0166,1850454.23662,133408.35
Sumter,45,085,2017,6871.02796,2861474.98106,133408.35
Sumter,45,085,2018,6369.517519999999,2714139.63308,133408.35
Sumter,45,085,2019,4167.36176,1807949.05922,133408.35
Sumter,45,085,2020,4211.71327,1847143.34817,133408.35
Tuscaloosa,01,125,2010,0.0,2928306.37687,159704.68
Tuscaloosa,01,125,2011,0.0,4092808.42902,159704.68
Tuscaloosa,01,125,2012,0.0,3145050.66226,159704.68
Tuscaloosa,01,125,2013,0.0,2741549.05247,159704.68
Tuscaloosa,01,125,2014,0.0,2947163.00171,159704.68
Tuscaloosa,01,125,2015,0.0,2571713.6038,159704.68
Tuscaloosa,01,125,2016,0.0,3231961.95537,159704.68
Tuscaloosa,01,125,2017,0.0,3268072.65023,159704.68
Tuscaloosa,01,125,2018,0.0,2608033.806,159704.68
Tuscaloosa,01,125,2019,0.0,2553687.13544,159704.68
Tuscaloosa,01,125,2020,0.0,2143151.78579,159704.68
Wilcox,13,315,2010,1354.97786,0.0,43354.2
Wilcox,13,315,2011,1483.43944,0.0,43354.2
Wilcox,13,315,2012,2572.77265,0.0,43354.2
Wilcox,13,315,2013,1466.78337,0.0,43354.2
Wilcox,13,315,2014,1786.52745,0.0,43354.2
Wilcox,13,315,2015,1934.20253,0.0,43354.2
Wilcox,13,315,2016,2244.17593,0.0,43354.2
Wilcox,13,315,2017,2475.13136,0.0,43354.2
Wilcox,13,315,2018,2818.28575,0.0,43354.2
Wilcox,13,315,2019,2147.97729,0.0,43354.2
Wilcox,13,315,2020,1649.73784,0.0,43354.2
Winston,28,159,2010,2951.02431,0.0,63352.37
Winston,28,159,2011,2205.24703,0.0,63352.37
Winston,28,159,2012,3026.25537,0.0,63352.37
Winston,28,159,2013,3661.93525,0.0,63352.37
Winston,28,159,2014,4302.01384,0.0,63352.37
Winston,28,159,2015,2971.53011,0.0,63352.37
Winston,28,159,2016,3718.66581,0.0,63352.37
Winston,28,159,2017,4292.89297,0.0,63352.37
Winston,28,159,2018,3525.12209,0.0,63352.37
Winston,28,159,2019,2542.46075,0.0,63352.37
Winston,28,159,2020,2427.57651,0.0,63352.37
Bristol Bay,02,060,2013,0.0,148.37994999999998,95735.97
Bristol Bay,02,060,2016,0.0,377.75321,95735.97
Bristol Bay,02,060,2020,0.0,169.98034,95735.97
Anchorage,02,020,2010,58.962810000000005,0.0,291164.29
Anchorage,02,020,2011,163.34326,0.0,291164.29
Anchorage,02,020,2012,239.73896,0.0,291164.29
Anchorage,02,020,2013,256.39463,0.0,291164.29
Anchorage,02,020,2014,202.34072,0.0,291164.29
Anchorage,02,020,2015,62.22423,0.0,291164.29
Anchorage,02,020,2016,130.7265,0.0,291164.29
Anchorage,02,020,2017,70.40844999999999,0.0,291164.29
Anchorage,02,020,2018,175.87397,0.0,291164.29
Anchorage,02,020,2019,121.91456,0.0,291164.29
Anchorage,02,020,2020,84.42804,0.0,291164.29
Washington,55,131,2010,11.1875,0.0,39424.07
Washington,55,131,2011,0.39552,0.0,39424.07
Washington,55,131,2012,2.54261,0.0,39424.07
Washington,55,131,2013,12.20455,0.0,39424.07
Washington,55,131,2014,8.19287,0.0,39424.07
Washington,55,131,2015,7.74085,0.0,39424.07
Washington,55,131,2016,6.94981,0.0,39424.07
Washington,55,131,2017,12.93908,0.0,39424.07
Washington,55,131,2018,26.61269,0.0,39424.07
Washington,55,131,2019,25.08712,0.0,39424.07
Washington,55,131,2020,8.47538,0.0,39424.07
Dillingham,02,070,2010,0.0,12948.07375,2929241.99
Dillingham,02,070,2011,0.0,2253.39364,2929241.99
Dillingham,02,070,2012,0.0,3973.53416,2929241.99
Dillingham,02,070,2013,0.0,36677.53344,2929241.99
Dillingham,02,070,2014,0.0,6776.846500000001,2929241.99
Dillingham,02,070,2015,0.0,509445.60461,2929241.99
Dillingham,02,070,2016,0.0,122223.55488,2929241.99
Dillingham,02,070,2017,0.0,118896.52844,2929241.99
Dillingham,02,070,2018,0.0,402.14035,2929241.99
Dillingham,02,070,2019,0.0,23481.3014,2929241.99
Dillingham,02,070,2020,0.0,85039.97101000001,2929241.99
Fairbanks North Star,02,090,2010,19538.99419,0.0,987785.73
Fairbanks North Star,02,090,2011,4530.9726200000005,0.0,987785.73
Fairbanks North Star,02,090,2012,5244.062370000001,0.0,987785.73
Fairbanks North Star,02,090,2013,26946.337120000004,0.0,987785.73
Fairbanks North Star,02,090,2014,7332.42461,0.0,987785.73
Fairbanks North Star,02,090,2015,17228.39193,0.0,987785.73
Fairbanks North Star,02,090,2016,3450.58674,0.0,987785.73
Fairbanks North Star,02,090,2017,3132.37885,0.0,987785.73
Fairbanks North Star,02,090,2018,541.10199,0.0,987785.73
Fairbanks North Star,02,090,2019,9007.78274,0.0,987785.73
Fairbanks North Star,02,090,2020,10373.76416,0.0,987785.73
Haines,02,100,2010,83.48006,0.0,735591.85
Haines,02,100,2011,52.82142,0.0,735591.85
Haines,02,100,2012,144.71684,0.0,735591.85
Haines,02,100,2013,126.74792,0.0,735591.85
Haines,02,100,2014,158.65659,0.0,735591.85
Haines,02,100,2015,0.7693099999999999,0.0,735591.85
Haines,02,100,2016,21.38661,0.0,735591.85
Haines,02,100,2017,7.17852,0.0,735591.85
Haines,02,100,2018,10.3012,0.0,735591.85
Haines,02,100,2019,207.07879,0.0,735591.85
Haines,02,100,2020,129.07566,0.0,735591.85
Hoonah-Angoon,02,105,2010,204.76994,0.0,2937325.46
Hoonah-Angoon,02,105,2011,158.83647,0.0,2937325.46
Hoonah-Angoon,02,105,2012,325.82433000000003,0.0,2937325.46
Hoonah-Angoon,02,105,2013,526.86493,0.0,2937325.46
Hoonah-Angoon,02,105,2014,333.31281,0.0,2937325.46
Hoonah-Angoon,02,105,2015,3019.13727,0.0,2937325.46
Hoonah-Angoon,02,105,2016,1622.94994,0.0,2937325.46
Hoonah-Angoon,02,105,2017,63.2653,0.0,2937325.46
Hoonah-Angoon,02,105,2018,31.48778,0.0,2937325.46
Hoonah-Angoon,02,105,2019,124.03244,0.0,2937325.46
Hoonah-Angoon,02,105,2020,99.09292,0.0,2937325.46
Juneau,55,057,2010,890.09588,0.0,94137.72
Juneau,55,057,2011,838.49565,0.0,94137.72
Juneau,55,057,2012,1172.29865,0.0,94137.72
Juneau,55,057,2013,740.8636,0.0,94137.72
Juneau,55,057,2014,926.71278,0.0,94137.72
Juneau,55,057,2015,534.3469,0.0,94137.72
Juneau,55,057,2016,1021.15659,0.0,94137.72
Juneau,55,057,2017,1112.17766,0.0,94137.72
Juneau,55,057,2018,935.01412,0.0,94137.72
Juneau,55,057,2019,796.7841199999999,0.0,94137.72
Juneau,55,057,2020,1337.37238,0.0,94137.72
Matanuska-Susitna,02,170,2010,0.0,135351.0665,2983405.21
Matanuska-Susitna,02,170,2011,0.0,83537.61835,2983405.21
Matanuska-Susitna,02,170,2012,0.0,170720.11176,2983405.21
Matanuska-Susitna,02,170,2013,0.0,412492.34131,2983405.21
Matanuska-Susitna,02,170,2014,0.0,94575.60878,2983405.21
Matanuska-Susitna,02,170,2015,0.0,387347.05912,2983405.21
Matanuska-Susitna,02,170,2016,0.0,282244.66314,2983405.21
Matanuska-Susitna,02,170,2017,0.0,71333.64428000001,2983405.21
Matanuska-Susitna,02,170,2018,0.0,523140.25206,2983405.21
Matanuska-Susitna,02,170,2019,0.0,558459.69262,2983405.21
Matanuska-Susitna,02,170,2020,0.0,702861.8846,2983405.21
Petersburg,51,730,2010,28.01303,10604.45533,3237.78
Petersburg,51,730,2011,4.69976,1860.14174,3237.78
Petersburg,51,730,2012,14.53215,5875.145,3237.78
Petersburg,51,730,2013,5.93654,2220.28365,3237.78
Petersburg,51,730,2014,14.22295,4354.92882,3237.78
Petersburg,51,730,2015,15.39789,3442.90926,3237.78
Petersburg,51,730,2016,20.71604,6157.40217,3237.78
Petersburg,51,730,2017,40.87553,14427.87093,3237.78
Petersburg,51,730,2018,7.97722,3001.82793,3237.78
Petersburg,51,730,2019,23.93166,11139.09343,3237.78
Petersburg,51,730,2020,9.58503,4405.64756,3237.78
Skagway,02,230,2010,10.52871,2441.66629,67672.43
Skagway,02,230,2011,2.25615,378.5115,67672.43
Skagway,02,230,2012,3.95816,849.75529,67672.43
Skagway,02,230,2013,8.62879,1460.2451600000002,67672.43
Skagway,02,230,2014,14.2098,2523.1961,67672.43
Skagway,02,230,2016,0.11874,24.43514,67672.43
Skagway,02,230,2020,2.77072,720.36256,67672.43
Sitka,02,220,2010,46.94749,17179.816600000002,830321.6
Sitka,02,220,2011,9.84503,3888.9831,830321.6
Sitka,02,220,2012,81.24262999999999,30780.67917,830321.6
Sitka,02,220,2013,223.15746,57473.01075,830321.6
Sitka,02,220,2014,109.73281,35207.86408,830321.6
Sitka,02,220,2015,1.06375,377.8096,830321.6
Sitka,02,220,2016,38.27998,12561.34134,830321.6
Sitka,02,220,2017,26.55318,5303.41396,830321.6
Sitka,02,220,2018,11.76173,3133.23601,830321.6
Sitka,02,220,2019,51.447140000000005,23241.31999,830321.6
Sitka,02,220,2020,5.54663,2463.5302300000003,830321.6
Wrangell,02,275,2010,483.70039,193413.61567,622310.46
Wrangell,02,275,2011,472.6567,197029.70678,622310.46
Wrangell,02,275,2012,526.87454,216433.64765,622310.46
Wrangell,02,275,2013,971.52864,410027.90667,622310.46
Wrangell,02,275,2014,951.51466,390833.95925,622310.46
Wrangell,02,275,2015,1032.04684,442743.04821,622310.46
Wrangell,02,275,2016,1075.40399,471319.2036,622310.46
Wrangell,02,275,2017,691.18851,304344.94576000003,622310.46
Wrangell,02,275,2018,474.55358,187193.21276,622310.46
Wrangell,02,275,2019,339.74283,154870.85259,622310.46
Wrangell,02,275,2020,309.94298999999995,136441.63207,622310.46
Prince of Wales-Hyder,02,198,2010,1817.29433,759411.9778999999,2694594.81
Prince of Wales-Hyder,02,198,2011,1280.05988,518890.39071,2694594.81
Prince of Wales-Hyder,02,198,2012,2830.4659,1098059.18771,2694594.81
Prince of Wales-Hyder,02,198,2013,3209.71772,1218550.59021,2694594.81
Prince of Wales-Hyder,02,198,2014,2465.82174,937601.66132,2694594.81
Prince of Wales-Hyder,02,198,2015,1734.64425,704427.57045,2694594.81
Prince of Wales-Hyder,02,198,2016,1661.67171,675874.01617,2694594.81
Prince of Wales-Hyder,02,198,2017,1726.62354,737554.12472,2694594.81
Prince of Wales-Hyder,02,198,2018,1957.91915,853834.26278,2694594.81
Prince of Wales-Hyder,02,198,2019,1783.5957600000002,812650.7770499999,2694594.81
Prince of Wales-Hyder,02,198,2020,1315.97883,570992.97712,2694594.81
Nome,02,180,2010,59.20563,3105.67146,8167135.99
Nome,02,180,2011,799.98494,41837.1482,8167135.99
Nome,02,180,2012,252.45088,13070.0984,8167135.99
Nome,02,180,2013,4336.96649,207137.37642,8167135.99
Nome,02,180,2014,497.21316,27152.81569,8167135.99
Nome,02,180,2015,6785.72584,343377.68016,8167135.99
Nome,02,180,2016,6258.3678,320509.41596,8167135.99
Nome,02,180,2017,971.20789,31700.47421,8167135.99
Nome,02,180,2018,582.91134,26644.09037,8167135.99
Nome,02,180,2019,24984.59119,950220.15346,8167135.99
Nome,02,180,2020,4132.94571,160149.01632999998,8167135.99
Southeast Fairbanks,02,240,2010,35935.22964,3064178.6618600003,4227034.53
Southeast Fairbanks,02,240,2011,13207.69819,1232345.82415,4227034.53
Southeast Fairbanks,02,240,2012,8738.51267,905690.57927,4227034.53
Southeast Fairbanks,02,240,2013,59297.81577,5952272.90472,4227034.53
Southeast Fairbanks,02,240,2014,26182.43237,4995652.93122,4227034.53
Southeast Fairbanks,02,240,2015,33546.8721,2272661.70348,4227034.53
Southeast Fairbanks,02,240,2016,5287.47714,518020.26598,4227034.53
Southeast Fairbanks,02,240,2017,5029.33943,471471.04667,4227034.53
Southeast Fairbanks,02,240,2018,11069.04375,1074519.22607,4227034.53
Southeast Fairbanks,02,240,2019,43214.47543,5432189.55004,4227034.53
Southeast Fairbanks,02,240,2020,27260.94462,4093595.21309,4227034.53
Northwest Arctic,02,188,2010,1965.22243,193070.37871,5226334.9
Northwest Arctic,02,188,2011,4406.32981,288275.25697,5226334.9
Northwest Arctic,02,188,2012,9537.15787,620295.27599,5226334.9
Northwest Arctic,02,188,2013,1198.21075,69699.13388,5226334.9
Northwest Arctic,02,188,2014,41.93827,3567.0101000000004,5226334.9
Northwest Arctic,02,188,2015,65724.66413,4784845.73814,5226334.9
Northwest Arctic,02,188,2016,61551.98821,4022318.4028,5226334.9
Northwest Arctic,02,188,2017,9038.26882,480436.17339,5226334.9
Northwest Arctic,02,188,2018,5440.28753,304916.53111,5226334.9
Northwest Arctic,02,188,2019,9608.34954,634675.41223,5226334.9
Northwest Arctic,02,188,2020,4139.01449,284809.5177,5226334.9
Yakutat,02,282,2010,83.50095,26901.22669,2275030.35
Yakutat,02,282,2011,141.62902,55549.66709,2275030.35
Yakutat,02,282,2012,41.13445,8877.88561,2275030.35
Yakutat,02,282,2013,322.20820000000003,56749.6293,2275030.35
Yakutat,02,282,2014,87.6993,22100.452,2275030.35
Yakutat,02,282,2016,0.07625,13.78406,2275030.35
Yakutat,02,282,2017,0.15833,0.0,2275030.35
Yakutat,02,282,2018,27.09443,7459.17171,2275030.35
Yakutat,02,282,2019,321.28146000000004,136713.8549,2275030.35
Yakutat,02,282,2020,818.04496,224800.50441,2275030.35
Apache,04,001,2010,3261.65797,1080068.4422799998,1118245.03
Apache,04,001,2011,46960.98702,9433812.23783,1118245.03
Apache,04,001,2012,1309.75537,377795.42533,1118245.03
Apache,04,001,2013,1261.0169500000002,411674.49091,1118245.03
Apache,04,001,2014,1461.16805,417994.5277,1118245.03
Apache,04,001,2015,893.82661,260877.48129000005,1118245.03
Apache,04,001,2016,1067.9427500000002,347632.61959,1118245.03
Apache,04,001,2017,950.47488,280917.53792000003,1118245.03
Apache,04,001,2018,330.45256,112500.06171,1118245.03
Apache,04,001,2019,1222.17483,408660.56196,1118245.03
Apache,04,001,2020,2970.02857,681841.20213,1118245.03
Cochise,04,003,2010,34.68922,3239.43836,534346.37
Cochise,04,003,2011,607.02851,67170.62267,534346.37
Cochise,04,003,2012,1.5738,64.05708,534346.37
Cochise,04,003,2013,0.98363,38.90464,534346.37
Cochise,04,003,2014,1.44266,164.71818,534346.37
Cochise,04,003,2015,5.83618,187.13102,534346.37
Cochise,04,003,2016,2.3607,194.24475,534346.37
Cochise,04,003,2017,124.52708,7792.11535,534346.37
Cochise,04,003,2018,30.68914,2588.38066,534346.37
Cochise,04,003,2019,8.59034,1756.65865,534346.37
Cochise,04,003,2020,16.19704,2034.61543,534346.37
Coconino,04,005,2010,4056.22449,848175.4456399999,2361506.47
Coconino,04,005,2011,1122.90579,290633.53294,2361506.47
Coconino,04,005,2012,2106.02885,380682.97586,2361506.47
Coconino,04,005,2013,2013.92967,370998.46516,2361506.47
Coconino,04,005,2014,2844.613,618666.41356,2361506.47
Coconino,04,005,2015,2665.2563800000003,723575.9300500001,2361506.47
Coconino,04,005,2016,2689.20409,618386.81179,2361506.47
Coconino,04,005,2017,7211.83971,1202138.27108,2361506.47
Coconino,04,005,2018,3602.92612,763267.89231,2361506.47
Coconino,04,005,2019,8553.350900000001,1537712.10471,2361506.47
Coconino,04,005,2020,9603.87627,1525494.03431,2361506.47
Graham,37,075,2010,44.47558,17302.20605,37793.44
Graham,37,075,2011,38.75908,16586.13714,37793.44
Graham,37,075,2012,27.76583,11797.0948,37793.44
Graham,37,075,2013,56.91366,24660.78102,37793.44
Graham,37,075,2014,56.47394,25193.6677,37793.44
Graham,37,075,2015,46.86269,19792.44335,37793.44
Graham,37,075,2016,202.08748,87513.34876000001,37793.44
Graham,37,075,2017,248.44762,109428.15492,37793.44
Graham,37,075,2018,232.49169,84153.78297,37793.44
Graham,37,075,2019,79.654,34799.77609,37793.44
Graham,37,075,2020,47.36523,21576.70336,37793.44
Greenlee,04,011,2010,660.09095,204834.66859,206785.92
Greenlee,04,011,2011,17416.88018,3734204.85453,206785.92
Greenlee,04,011,2012,22.89223,7736.447459999999,206785.92
Greenlee,04,011,2013,36.74298,12761.50533,206785.92
Greenlee,04,011,2014,47.16954,11823.83636,206785.92
Greenlee,04,011,2015,0.71156,246.00518,206785.92
Greenlee,04,011,2017,3.29904,508.44266,206785.92
Greenlee,04,011,2018,24.71046,6526.73046,206785.92
Greenlee,04,011,2019,23.4948,8515.06397,206785.92
Greenlee,04,011,2020,3382.72818,453023.03998,206785.92
Gila,04,007,2010,676.4964,147614.06149,881476.92
Gila,04,007,2011,1185.91718,190842.76531,881476.92
Gila,04,007,2012,2563.961,366544.7156600001,881476.92
Gila,04,007,2013,699.97988,164909.44751,881476.92
Gila,04,007,2014,1334.22794,258483.41549,881476.92
Gila,04,007,2015,966.47949,259722.87356,881476.92
Gila,04,007,2016,9060.4057,1176495.6781699995,881476.92
Gila,04,007,2017,2552.40124,486397.93784,881476.92
Gila,04,007,2018,1152.12154,266171.00558,881476.92
Gila,04,007,2019,10947.18917,760625.63379,881476.92
Gila,04,007,2020,9184.20109,632354.75015,881476.92
La Paz,04,012,2010,19.58272,61.89262,612067.54
La Paz,04,012,2011,4.244540000000001,54.62904,612067.54
La Paz,04,012,2012,5.112480000000001,103.08649,612067.54
La Paz,04,012,2013,2.11171,0.0,612067.54
La Paz,04,012,2014,0.44638,24.8099,612067.54
La Paz,04,012,2016,5.56309,0.0,612067.54
La Paz,04,012,2017,0.58218,0.0,612067.54
La Paz,04,012,2018,34.01805,225.82246,612067.54
La Paz,04,012,2019,2.16995,0.0,612067.54
Maricopa,04,013,2010,41.09888,3991.896,1203911.33
Maricopa,04,013,2011,62.1137,6952.36874,1203911.33
Maricopa,04,013,2012,1405.93971,142721.08995,1203911.33
Maricopa,04,013,2013,77.33551,6531.1906,1203911.33
Maricopa,04,013,2014,53.9889,5022.2977,1203911.33
Maricopa,04,013,2016,21.595370000000003,967.71344,1203911.33
Maricopa,04,013,2017,4.4147,437.7721,1203911.33
